,Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
Ligand 0,unq_CSD-PACPEP-03-a,C14H10N2O2,3,-2,O-N-O,28,238.246,0.475986552,False,True,13.141956811677627,2.4062998577404144,87f909f80ab9500c263072cf98d79bfd,32,"PACPEP, TEHYEM, LOFTIJ, BIQCEM, BIQCEM, ... (27 more)","V(13), Mo(5), Cu(5), Ti(2), Mn(2), ... (5 more)"
Ligand 1,unq_CSD-PAVZAO-02-a,C6H6N4,2,0,N-N,16,134.142,0.8379348291,False,True,7.434611383253332,2.1460515789988053,235a3815760c6c7e749d1d891f26c1ce,276,"PAVZAO, PAVZAO, PAVZES, PAVZES, PAVZIW, ... (271 more)","Co(79), Zn(38), Ru(33), Cu(30), Cd(25), ... (10 more)"
Ligand 2,unq_CSD-PAVZOE-01-b,C5H8N2,1,0,N,15,96.13299999999997,0.3845028696,False,True,6.218287630851439,2.12447698504832,fd92b629d189c4951ffbb7805fe1976b,297,"PAVZOE, PAVZOE, PAYZIA, SIPJUX, SIPJUX, ... (292 more)","Cu(76), Pd(39), Re(29), Co(27), Pt(18), ... (20 more)"
