,Ligand ID,Stoichiometry,Denticity,Donors,Predicted Charge,Confident Charge,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
Ligand 0,unq_CSD-BEBWOW-03-a,C14H10N2O3,3,O-O-N,-2,True,ad57dd088a386de9a4c7043f5e9b26c6,17,"BEBWOW, BEBWOW01, BEBWUC, TESBUP, TESCAW, ... (12 more)","V(11), Mo(3), Ni(1), Pd(1), Zn(1)"
Ligand 1,unq_CSD-PUGGEF-02-c,C13H10N4,2,N-N,0,True,dcd57cc04f137f0e2a55ed2f77a3bd6a,17,"PUGGEF, CIRCUD, CIRCUD, CIRCUD, KINNON, ... (12 more)","Ru(8), Fe(3), Cu(2), Pd(2), Ir(1), ... (1 more)"
Ligand 2,unq_CSD-MIZDOO-01-a,C4H9N1,1,N,0,True,427f22d526e64547d0d4337a9b3e3ef7,3,"MIZDOO, DIBKUV, DIBKUV",Pt(3)
